2018-09-21 7:16:06 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 445
2018-09-21 7:16:07 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 69
2018-09-21 7:34:38 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 448
2018-09-21 7:35:22 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 449
2018-09-21 7:35:23 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 22
2018-09-21 7:35:23 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 24
2018-09-21 7:36:59 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 449
2018-09-21 7:43:49 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 452
2018-09-21 7:47:02 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 452
2018-09-21 7:47:20 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 452
2018-09-21 7:55:22 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.catalog.language.1537520122): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 68
2018-09-21 7:55:22 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 99
2018-09-21 7:55:22 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 157
2018-09-21 7:55:22 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.catalog.language.1537520122): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 68
2018-09-21 7:57:09 - PHP Notice:  Undefined index: order_id in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 374
2018-09-21 7:57:09 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 452
2018-09-21 7:57:21 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 452
2018-09-21 8:14:02 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.store.1537516700): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 17
2018-09-21 8:14:02 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.store.1537516700): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 17
2018-09-21 8:14:02 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/session.php on line 25
2018-09-21 8:14:02 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/session.php on line 25
2018-09-21 8:14:02 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 99
2018-09-21 8:14:02 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 99
